id,collection,dc.identifier.uri,cml.calculationtype[],cml.energy.units[],cml.energy.value[],cml.formula.generic[],cml.hasmolecularorbitals[],cml.hassolvent[],cml.hasvibrationalfrequencies[],cml.method[],cml.numberofjobs[],cml.program.name[],cml.program.other[],cml.program.version[],cml.shelltype[],dc.contributor.author[],dc.date.created[],dc.date.issued[],dc.description.abstract[],dc.publisher[],dc.relation.ispartof,dc.relation.uri[*],dc.relation[*],dc.rights.uri[],dc.rights[],dc.title[],dc.type[]
"102150","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101099","Geometry optimization","eV","-901.89166998","C2H6Ir40O81","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:14.538223+02:00","2025-07-23T10:54:14.538223+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/CxHyO/Ethanol/hollow_M5c-Oip config_1","dataset"
"102151","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101100","Geometry optimization","eV","-902.87812595","C2H6Ir40O81","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:14.485488+02:00","2025-07-23T10:54:14.485488+02:00","adsorption configuration 2","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/CxHyO/Ethanol/hollow_M5c-Oip config_2","dataset"
"102152","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101101","Geometry optimization","eV","-902.74701419","C2H6Ir40O81","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:14.433152+02:00","2025-07-23T10:54:14.433152+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/CxHyO/Ethanol/bridge_Obr config_1","dataset"
"102153","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101102","Geometry optimization","eV","-901.42561970","C2H6Ir40O81","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:14.382179+02:00","2025-07-23T10:54:14.382179+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/CxHyO/Ethanol/hollow_M5c-Obr config_1","dataset"
"102154","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101103","Geometry optimization","eV","-901.91406689","C2H6Ir40O81","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:14.33007+02:00","2025-07-23T10:54:14.33007+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/CxHyO/Ethanol/top_M5c config_1","dataset"
"102155","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101104","Geometry optimization","eV","-902.40059074","C2H6Ir40O81","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:14.278261+02:00","2025-07-23T10:54:14.278261+02:00","adsorption configuration 2","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/CxHyO/Ethanol/top_M5c config_2","dataset"
"102156","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101105","Geometry optimization","eV","-902.52987097","C2H6Ir40O81","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:14.226173+02:00","2025-07-23T10:54:14.226173+02:00","adsorption configuration 3","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/CxHyO/Ethanol/top_M5c config_3","dataset"
"102157","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101106","Geometry optimization","eV","-900.81320568","C2H6Ir40O81","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:14.173977+02:00","2025-07-23T10:54:14.173977+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/CxHyO/Ethanol/top_Obr config_1","dataset"
"102158","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101107","Geometry optimization","eV","-891.92190282","CH5Ir40NO80","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:23.360597+02:00","2025-07-23T10:54:23.360597+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/Amines/Methanamine/hollow_M5c-Oip config_1","dataset"
"102159","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101108","Geometry optimization","eV","-889.56026431","CH5Ir40NO80","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:23.306601+02:00","2025-07-23T10:54:23.306601+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/Amines/Methanamine/bridge_Obr config_1","dataset"
"102160","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101109","Geometry optimization","eV","-891.92559643","CH5Ir40NO80","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:23.251622+02:00","2025-07-23T10:54:23.251622+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/Amines/Methanamine/hollow_M5c-Obr config_1","dataset"
"102161","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101110","Geometry optimization","eV","-890.54156839","CH5Ir40NO80","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:23.182976+02:00","2025-07-23T10:54:23.182976+02:00","adsorption configuration 2","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/Amines/Methanamine/hollow_M5c-Obr config_2","dataset"
"102162","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101111","Geometry optimization","eV","-891.93574051","CH5Ir40NO80","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:23.126701+02:00","2025-07-23T10:54:23.126701+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/Amines/Methanamine/top_M5c config_1","dataset"
"102163","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101112","Geometry optimization","eV","-889.35319779","CH5Ir40NO80","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:23.074006+02:00","2025-07-23T10:54:23.074006+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/Amines/Methanamine/top_Obr config_1","dataset"
"102164","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101113","Geometry optimization","eV","-925.35608110","C3H9Ir40NO80","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:23.020115+02:00","2025-07-23T10:54:23.020115+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/Amines/Propan-2-amine/hollow_M5c-Oip config_1","dataset"
"102165","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101114","Geometry optimization","eV","-925.22892099","C3H9Ir40NO80","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:22.965118+02:00","2025-07-23T10:54:22.965118+02:00","adsorption configuration 2","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/Amines/Propan-2-amine/hollow_M5c-Oip config_2","dataset"
"102166","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101115","Geometry optimization","eV","-925.29421593","C3H9Ir40NO80","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:22.911571+02:00","2025-07-23T10:54:22.911571+02:00","adsorption configuration 3","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/Amines/Propan-2-amine/hollow_M5c-Oip config_3","dataset"
"102167","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101116","Geometry optimization","eV","-924.01326820","C3H9Ir40NO80","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:22.8588+02:00","2025-07-23T10:54:22.8588+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/Amines/Propan-2-amine/bridge_Obr config_1","dataset"
"102168","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101117","Geometry optimization","eV","-922.95216087","C3H9Ir40NO80","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:22.803858+02:00","2025-07-23T10:54:22.803858+02:00","adsorption configuration 2","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/Amines/Propan-2-amine/bridge_Obr config_2","dataset"
"102169","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101118","Geometry optimization","eV","-925.15965146","C3H9Ir40NO80","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:22.748648+02:00","2025-07-23T10:54:22.748648+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/Amines/Propan-2-amine/hollow_M5c-Obr config_1","dataset"
"102170","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101119","Geometry optimization","eV","-925.29747867","C3H9Ir40NO80","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:22.695855+02:00","2025-07-23T10:54:22.695855+02:00","adsorption configuration 2","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/Amines/Propan-2-amine/hollow_M5c-Obr config_2","dataset"
"102171","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101120","Geometry optimization","eV","-925.53778933","C3H9Ir40NO80","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:22.641688+02:00","2025-07-23T10:54:22.641688+02:00","adsorption configuration 3","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/Amines/Propan-2-amine/hollow_M5c-Obr config_3","dataset"
"102172","100/100710","https://iochem-bd.iciq.es/browse/handle/100/101121","Geometry optimization","eV","-925.16219508","C3H9Ir40NO80","false","false","false","DFT","1","vasp","18Apr17-6-g9f103f2a35 (build Apr 26 2024 11:19:37) complex","5.4.4","Closed shell","Van Hout, Thomas","2025-07-23T10:54:22.58711+02:00","2025-07-23T10:54:22.58711+02:00","adsorption configuration 1","Institute of Chemical Research of Catalonia","http://dx.doi.org/10.19061/iochem-bd-1-396","http://dx.doi.org/10.1039/D5DD00331H","Original title: Evaluating the transfer learning from metals to oxides with GAME-Net-Ox   DOI: 10.1039/D5DD00331H","http://creativecommons.org/licenses/by/4.0/","CC BY 4.0 (c) Institute of Chemical Research of Catalonia, 2025","/IrO2(110)/Amines/Propan-2-amine/top_M5c config_1","dataset"
